index,customerID,tenure,MonthlyCharges,TotalCharges,ChurnID,gender,SeniorCitizen,Partner,Dependents,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
165,0266-CLZKZ,67,105.65,6717.9,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
166,0266-GMEAO,72,114.3,8058.55,1,Male,0,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
167,0268-QKIWO,3,19.75,58.85,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
168,0269-XFESX,23,24.35,538.5,1,Male,0,Yes,Yes,One year,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
169,0270-THENM,72,69.85,5102.35,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
170,0274-JKUJR,7,58.85,465.7,1,Male,0,Yes,Yes,Month-to-month,No,Mailed check,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
171,0277-BKSQP,8,54.4,475.1,1,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No,No,No,Yes,No
172,0277-ORXQS,66,50.55,3364.55,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),No,No phone service,DSL,No,No,No,Yes,Yes,Yes
173,0278-YXOOG,5,21.05,113.85,2,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
174,0280-XJGEX,49,103.7,5036.3,2,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
175,0281-CNTZX,63,19.95,1234.8,1,Male,0,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
176,0282-NVSJS,12,29.3,355.9,1,Female,1,Yes,Yes,Month-to-month,Yes,Mailed check,No,No phone service,DSL,No,No,No,Yes,No,No
177,0285-INHLN,27,54.75,1510.3,1,Male,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,Yes,Yes,No,No,No,No
178,0289-IVARM,35,60.55,1982.6,1,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,Yes,Yes,Yes,No,No,No
179,0292-WEGCH,54,86.2,4524.05,1,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
180,0295-PPHDO,1,95.45,95.45,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
181,0295-QVKPB,5,63.95,318.1,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,No,No,Yes,Yes,Yes,No
182,0297-RBCSG,19,65.35,1231.85,1,Male,0,No,No,One year,Yes,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,Yes,No,Yes
183,0298-XACET,52,50.2,2554,1,Male,0,Yes,Yes,Two year,No,Mailed check,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
184,0301-FIDRB,72,63.8,4684.3,1,Female,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
185,0301-KOBTQ,32,20.05,614.45,1,Male,0,No,No,Two year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
186,0302-JOIVN,8,101.15,842.9,2,Female,0,Yes,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
187,0303-UNCIP,41,65,2531.8,1,Male,0,No,No,One year,No,Mailed check,Yes,Yes,DSL,No,No,Yes,No,No,Yes
188,0303-WMMRN,5,19.25,86.05,1,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
189,0305-SQECB,11,36.05,402.6,1,Female,0,No,Yes,One year,Yes,Mailed check,No,No phone service,DSL,Yes,No,No,Yes,No,No
190,0306-JAELE,5,96.1,453.4,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
191,0307-BCOPK,16,19.05,326.65,1,Female,0,No,No,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
192,0308-GIQJT,71,105.75,7382.85,1,Male,1,No,No,One year,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
193,0308-IVGOK,11,40.4,422.6,1,Female,0,No,No,One year,Yes,Credit card (automatic),No,No phone service,DSL,No,Yes,Yes,Yes,No,No
194,0310-MVLET,61,99.15,6010.05,2,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
195,0310-SUCIN,71,84.8,6046.1,1,Female,0,Yes,No,One year,Yes,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
196,0310-VQXAM,9,19.85,178.8,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
197,0311-QYWSS,6,49.45,314.6,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,No,No,No,No,No
198,0311-UNPFF,26,88.8,2274.35,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,Yes,Yes
199,0314-TKOSI,6,55.15,322.9,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,Yes,Yes,No,No,No,No
200,0315-LVCRK,11,84.8,888.75,1,Male,0,No,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
201,0318-QUUOB,1,80.55,80.55,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,No
202,0318-ZOPWS,49,20.15,973.35,1,Female,0,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
203,0319-QZTCO,3,58.7,168.6,1,Female,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,No,Yes,No,No,Yes,No
204,0320-DWVTU,53,99.5,5424.25,1,Female,0,No,No,Two year,No,Mailed check,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
205,0320-JDNQG,23,99.85,2331.3,2,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
206,0322-CHQRU,2,45.35,89.5,2,Male,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,No,No,No,No,No,No
207,0322-YINQP,1,48.55,48.55,2,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,No,No,No,No,No
208,0323-XWWTN,3,26.4,121.25,1,Male,0,No,Yes,Two year,Yes,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
209,0324-BRPCJ,68,100.2,6851.65,2,Female,1,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
210,0325-XBFAC,8,94.7,740.3,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
211,0326-VDYXE,70,97.65,6982.5,1,Female,0,Yes,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
212,0327-WFZSY,39,100,3835.55,1,Male,0,Yes,Yes,One year,No,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
213,0328-GRPMV,1,70.1,70.1,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
214,0329-GTIAJ,3,97.9,315.3,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
215,0330-BGYZE,60,102.5,6157.6,1,Male,0,Yes,No,One year,No,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
216,0330-IVZHA,5,69.95,330.15,2,Female,0,Yes,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
217,0334-GDDSO,3,81.35,233.7,2,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
218,0334-ZFJSR,55,66.05,3462.1,1,Female,0,Yes,No,One year,Yes,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
219,0336-KXKFK,72,61.2,4390.25,1,Male,0,No,No,Two year,Yes,Credit card (automatic),No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
220,0336-PIKEI,72,74.4,5360.75,1,Male,1,Yes,No,Two year,No,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
221,0337-CNPZE,41,106.3,4443.45,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
222,0343-QLUZP,60,39.6,2424.5,1,Male,0,No,No,Two year,No,Bank transfer (automatic),No,No phone service,DSL,Yes,Yes,Yes,No,No,No
223,0345-HKJVM,6,89.3,577.6,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
224,0345-XMMUG,46,108.9,4854.3,1,Female,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
225,0347-UBKUZ,15,19.9,320.45,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
226,0348-SDKOL,58,102.1,5885.4,2,Female,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
227,0354-VXMJC,23,19.6,426.65,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
228,0354-WYROK,31,98.9,2911.3,2,Female,1,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
229,0356-ERHVT,11,45.9,521.9,1,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,DSL,No,No,No,No,No,No
230,0356-OBMAC,56,99.9,5706.3,1,Female,1,No,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
231,0357-NVCRI,25,20.05,471.7,1,Female,0,No,Yes,Month-to-month,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
232,0361-HJRDX,68,64.35,4539.6,1,Female,0,No,No,Two year,No,Credit card (automatic),No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
233,0362-RAOQO,40,19.65,830.25,1,Female,0,No,No,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
234,0362-ZBZWJ,36,84.9,3067.2,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
235,0363-QJVFX,32,108.15,3432.9,2,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
236,0363-SVHYR,71,86.85,6263.8,1,Male,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
237,0365-BZUWY,17,102.55,1742.5,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
238,0365-GXEZS,18,78.2,1468.75,1,Male,0,Yes,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
239,0365-TRTPY,37,91.2,3382.3,1,Female,0,No,No,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
240,0366-NQSHS,2,19.35,46.35,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
241,0369-ZGOVK,28,70.4,1992.2,1,Female,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,No,No
242,0373-AIVNJ,9,39.55,373,1,Male,0,No,No,One year,No,Mailed check,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
243,0374-AACSZ,1,50.15,50.15,1,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,Yes,No,No,No,No,No
244,0374-FIUCA,65,20.4,1414.45,1,Male,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
245,0374-IOEGQ,3,44.6,122.7,1,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,No,No,No,No,No,No
246,0375-HVGXO,1,34.7,34.7,2,Female,0,No,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,No,No,No,Yes,No
247,0376-OIWME,36,93.6,3366.05,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
248,0376-YMCJC,23,90.6,1943.2,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
249,0377-JBKKT,22,57.95,1271.8,1,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,Yes,No,Yes,No,No
250,0378-CJKPV,72,112.1,7965.95,1,Female,0,Yes,No,Two year,No,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
251,0378-NHQXU,17,88.25,1460.65,2,Female,0,Yes,Yes,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
252,0378-TOVMS,3,85.8,272.2,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
253,0378-XSZPU,58,60.3,3563.8,2,Male,0,Yes,No,One year,No,Credit card (automatic),Yes,No,DSL,Yes,Yes,Yes,No,No,No
254,0379-DJQHR,67,81.35,5398.6,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
255,0380-NEAVX,34,99.85,3343.15,1,Male,1,No,No,One year,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
256,0380-ZCSBI,10,20,198.7,1,Male,0,No,No,Month-to-month,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
257,0383-CLDDA,69,85.35,5897.4,1,Female,0,No,No,Two year,Yes,Credit card (automatic),Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
258,0384-LPITE,40,62.05,2511.55,1,Male,0,No,No,One year,No,Credit card (automatic),No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
259,0384-RVBPI,20,64.4,1398.6,1,Male,0,No,No,Month-to-month,No,Credit card (automatic),Yes,No,DSL,Yes,No,Yes,No,No,Yes
260,0386-CWRGM,46,19.4,967.85,1,Female,0,Yes,Yes,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
261,0388-EOPEX,2,74.4,139.4,2,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No,No
262,0390-DCFDQ,1,70.45,70.45,2,Female,1,Yes,No,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,No,No,No,No,No
263,0392-BZIUW,72,105,7589.8,1,Female,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
264,0394-YONDK,70,25.15,1790.15,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
265,0396-HUJBP,2,19.3,44.4,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
266,0396-UKGAI,23,55.3,1284.2,1,Male,0,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,Yes,No,No
267,0396-YCHWO,36,95.4,3474.2,1,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
268,0397-GZBBC,59,93.85,5574.75,2,Male,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
269,0397-ZXWQF,67,20.5,1430.95,1,Male,0,No,No,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
270,0401-WDBXM,72,105.55,7542.25,1,Male,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
271,0402-CQAJN,37,101.9,3545.35,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
272,0402-OAMEN,72,24.45,1709.1,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
273,0404-AHASP,72,19.7,1421.9,1,Male,0,Yes,No,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
274,0404-SWRVG,3,74.4,229.55,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
275,0406-BPDVR,54,101.5,5373.1,2,Female,1,Yes,No,One year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
276,0407-BDJKB,60,95.75,5742.9,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
277,0409-WTMPL,58,110.65,6526.65,1,Female,0,Yes,No,One year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
278,0410-IPFTY,31,83.85,2674.15,1,Female,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,No,No,No,Yes
279,0411-EZJZE,3,60.25,170.5,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No,No,No,Yes,No
280,0412-UCCNP,55,59.2,3175.85,1,Male,0,No,No,Two year,Yes,Electronic check,Yes,No,DSL,Yes,No,Yes,Yes,No,No
281,0415-MOSGF,1,44.4,44.4,2,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,No,No,No
282,0419-YAAPX,49,85.3,4297.95,1,Male,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,No,Fiber optic,No,Yes,No,No,Yes,No
283,0420-BWTPW,8,25.5,215.2,2,Male,0,No,Yes,Month-to-month,No,Mailed check,No,No phone service,DSL,No,No,No,No,No,No
284,0420-HLGXF,39,99.75,4036,1,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
285,0420-TXVSG,66,66.1,4428.45,1,Male,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
286,0422-OHQHQ,15,20.55,295.95,1,Female,0,Yes,Yes,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
287,0422-UXFAP,51,98.85,4947.55,1,Female,0,Yes,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
288,0423-UDIJQ,9,49.2,447.9,1,Male,1,No,No,Month-to-month,No,Mailed check,Yes,No,DSL,No,No,No,Yes,No,No
289,0426-TIRNE,1,20.9,20.9,2,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
290,0428-AXXLJ,25,19.5,516.3,1,Male,0,No,No,One year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
291,0428-IKYCP,22,87,1850.65,1,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,Yes,No,Yes,No
292,0430-IHCDJ,15,49,749.25,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No,No,No,No,No
293,0431-APWVY,28,90.1,2598.95,2,Female,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,Yes,Yes
294,0432-CAJZV,3,90.7,237.65,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
295,0434-CSFON,47,100.5,4707.1,1,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
296,0436-TWFFZ,67,85.25,5714.2,1,Female,0,No,No,Two year,Yes,Mailed check,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
297,0439-IFYUN,18,74.7,1294.6,1,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,No,No
298,0440-EKDCF,62,60.15,3753.2,1,Male,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,No,DSL,No,Yes,Yes,Yes,No,No
299,0440-MOGPM,41,80.55,3263.9,1,Female,0,No,No,One year,Yes,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
300,0440-QEXBZ,44,50.15,2139.1,1,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,No,No,No,No,No,No
301,0440-UEDAI,53,94.45,5042.75,1,Female,0,No,No,One year,Yes,Credit card (automatic),Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes
302,0442-TDYUO,48,20.05,1036,1,Male,0,Yes,No,Two year,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
303,0442-ZXKVS,54,115.6,6431.05,1,Female,1,Yes,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
304,0447-BEMNG,48,45.3,2145,2,Female,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,No phone service,DSL,Yes,No,Yes,No,No,Yes
305,0447-RXSGD,24,99.65,2404.85,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
306,0454-OKRCT,33,80.6,2651.1,1,Male,0,No,No,Two year,No,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,No,Yes,No,No
307,0455-ENTCR,66,85.25,5538.35,1,Male,0,Yes,No,Two year,No,Electronic check,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
308,0455-XFASS,3,69.55,200.2,1,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
309,0458-HEUZG,13,35.4,450.4,1,Female,0,No,No,Two year,No,Mailed check,No,No phone service,DSL,No,No,Yes,Yes,No,No
310,0459-SPZHJ,63,83.5,5435,1,Male,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
311,0461-CVKMU,23,83.8,1900.25,2,Female,0,Yes,Yes,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
312,0463-TXOAK,52,25.6,1334.5,1,Male,0,No,Yes,Two year,No,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
313,0463-WZZKO,3,20.75,67.1,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
314,0463-ZSDNT,10,56.75,503.25,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,DSL,No,No,No,No,No,Yes
315,0464-WJTKO,72,20.1,1460.85,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
316,0468-YRPXN,29,98.8,2807.1,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
317,0471-ARVMX,62,104.85,6312.9,1,Female,1,Yes,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
318,0471-LVHGK,41,73,3001.2,2,Male,0,Yes,No,One year,Yes,Electronic check,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
319,0475-RIJEP,43,77.85,3365.85,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
320,0479-HMSWA,26,105.45,2715.3,1,Female,0,No,Yes,Two year,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
321,0480-BIXDE,19,96.8,1743.05,1,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
322,0480-KYJVA,72,24.25,1784.5,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
323,0481-SUMCB,45,102.15,4735.35,1,Female,1,No,No,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
